id;value;datetime
1293;21558.66666666667;2022-01-01T00:00:00+01:00
1293;20914.0;2022-01-01T01:00:00+01:00
1293;19622.16666666667;2022-01-01T02:00:00+01:00
1293;18462.83333333333;2022-01-01T03:00:00+01:00
1293;17723.33333333333;2022-01-01T04:00:00+01:00
1293;17409.16666666667;2022-01-01T05:00:00+01:00
1293;17511.66666666667;2022-01-01T06:00:00+01:00
1293;17822.5;2022-01-01T07:00:00+01:00
1293;17817.83333333333;2022-01-01T08:00:00+01:00
1293;18410.33333333333;2022-01-01T09:00:00+01:00
1293;19910.0;2022-01-01T10:00:00+01:00
1293;20941.0;2022-01-01T11:00:00+01:00
1293;21476.0;2022-01-01T12:00:00+01:00
1293;22041.66666666667;2022-01-01T13:00:00+01:00
1293;22453.33333333333;2022-01-01T14:00:00+01:00
1293;21194.66666666667;2022-01-01T15:00:00+01:00
1293;20600.83333333333;2022-01-01T16:00:00+01:00
1293;20977.66666666667;2022-01-01T17:00:00+01:00
1293;23032.0;2022-01-01T18:00:00+01:00
1293;24364.83333333333;2022-01-01T19:00:00+01:00
1293;24893.5;2022-01-01T20:00:00+01:00
1293;25223.33333333333;2022-01-01T21:00:00+01:00
1293;24269.83333333333;2022-01-01T22:00:00+01:00
1293;22704.5;2022-01-01T23:00:00+01:00
1293;21166.83333333333;2022-01-02T00:00:00+01:00
1293;19602.83333333333;2022-01-02T01:00:00+01:00
1293;18439.83333333333;2022-01-02T02:00:00+01:00
1293;17833.83333333333;2022-01-02T03:00:00+01:00
1293;17567.16666666667;2022-01-02T04:00:00+01:00
1293;17627.5;2022-01-02T05:00:00+01:00
1293;18300.16666666667;2022-01-02T06:00:00+01:00
1293;19135.5;2022-01-02T07:00:00+01:00
1293;19885.33333333333;2022-01-02T08:00:00+01:00
1293;21334.0;2022-01-02T09:00:00+01:00
1293;23170.0;2022-01-02T10:00:00+01:00
1293;24095.5;2022-01-02T11:00:00+01:00
1293;24175.0;2022-01-02T12:00:00+01:00
1293;24584.0;2022-01-02T13:00:00+01:00
1293;24985.5;2022-01-02T14:00:00+01:00
1293;23960.5;2022-01-02T15:00:00+01:00
1293;23295.66666666667;2022-01-02T16:00:00+01:00
1293;23503.0;2022-01-02T17:00:00+01:00
1293;25760.83333333333;2022-01-02T18:00:00+01:00
1293;27244.33333333333;2022-01-02T19:00:00+01:00
1293;28149.16666666667;2022-01-02T20:00:00+01:00
1293;28141.83333333333;2022-01-02T21:00:00+01:00
1293;26832.0;2022-01-02T22:00:00+01:00
1293;24709.5;2022-01-02T23:00:00+01:00
1293;22910.66666666667;2022-01-03T00:00:00+01:00
1293;21303.33333333333;2022-01-03T01:00:00+01:00
1293;20227.33333333333;2022-01-03T02:00:00+01:00
1293;19707.33333333333;2022-01-03T03:00:00+01:00
1293;19712.5;2022-01-03T04:00:00+01:00
1293;20399.83333333333;2022-01-03T05:00:00+01:00
1293;22692.33333333333;2022-01-03T06:00:00+01:00
1293;25907.16666666667;2022-01-03T07:00:00+01:00
1293;28397.5;2022-01-03T08:00:00+01:00
1293;30070.5;2022-01-03T09:00:00+01:00
1293;31073.5;2022-01-03T10:00:00+01:00
1293;30849.33333333333;2022-01-03T11:00:00+01:00
1293;30492.66666666667;2022-01-03T12:00:00+01:00
1293;30476.0;2022-01-03T13:00:00+01:00
1293;30154.16666666667;2022-01-03T14:00:00+01:00
1293;29194.16666666667;2022-01-03T15:00:00+01:00
1293;28775.16666666667;2022-01-03T16:00:00+01:00
1293;29164.16666666667;2022-01-03T17:00:00+01:00
1293;30941.66666666667;2022-01-03T18:00:00+01:00
1293;31773.16666666667;2022-01-03T19:00:00+01:00
1293;32294.66666666667;2022-01-03T20:00:00+01:00
1293;31886.5;2022-01-03T21:00:00+01:00
1293;29360.33333333333;2022-01-03T22:00:00+01:00
1293;26643.66666666667;2022-01-03T23:00:00+01:00
1293;24830.0;2022-01-04T00:00:00+01:00
1293;23108.83333333333;2022-01-04T01:00:00+01:00
1293;21954.83333333333;2022-01-04T02:00:00+01:00
1293;21370.5;2022-01-04T03:00:00+01:00
1293;21262.33333333333;2022-01-04T04:00:00+01:00
1293;21841.5;2022-01-04T05:00:00+01:00
1293;23778.16666666667;2022-01-04T06:00:00+01:00
1293;26759.66666666667;2022-01-04T07:00:00+01:00
1293;28856.16666666667;2022-01-04T08:00:00+01:00
1293;30329.83333333333;2022-01-04T09:00:00+01:00
1293;31256.16666666667;2022-01-04T10:00:00+01:00
1293;31356.16666666667;2022-01-04T11:00:00+01:00
1293;31288.33333333333;2022-01-04T12:00:00+01:00
1293;31475.5;2022-01-04T13:00:00+01:00
1293;31281.0;2022-01-04T14:00:00+01:00
1293;30426.0;2022-01-04T15:00:00+01:00
1293;30202.83333333333;2022-01-04T16:00:00+01:00
1293;30426.5;2022-01-04T17:00:00+01:00
1293;31480.66666666667;2022-01-04T18:00:00+01:00
1293;32051.83333333333;2022-01-04T19:00:00+01:00
1293;32666.83333333333;2022-01-04T20:00:00+01:00
1293;32168.66666666667;2022-01-04T21:00:00+01:00
1293;29857.0;2022-01-04T22:00:00+01:00
1293;27168.16666666667;2022-01-04T23:00:00+01:00
1293;25595.0;2022-01-05T00:00:00+01:00
1293;23837.5;2022-01-05T01:00:00+01:00
1293;22631.66666666667;2022-01-05T02:00:00+01:00
1293;22036.16666666667;2022-01-05T03:00:00+01:00
1293;21896.0;2022-01-05T04:00:00+01:00
1293;22290.5;2022-01-05T05:00:00+01:00
1293;24079.66666666667;2022-01-05T06:00:00+01:00
1293;26840.0;2022-01-05T07:00:00+01:00
1293;29053.0;2022-01-05T08:00:00+01:00
1293;30776.83333333333;2022-01-05T09:00:00+01:00
1293;31676.66666666667;2022-01-05T10:00:00+01:00
1293;31797.33333333333;2022-01-05T11:00:00+01:00
1293;31690.66666666667;2022-01-05T12:00:00+01:00
1293;31785.66666666667;2022-01-05T13:00:00+01:00
1293;31197.66666666667;2022-01-05T14:00:00+01:00
1293;30166.66666666667;2022-01-05T15:00:00+01:00
1293;29790.0;2022-01-05T16:00:00+01:00
1293;29755.0;2022-01-05T17:00:00+01:00
1293;30481.5;2022-01-05T18:00:00+01:00
1293;30790.5;2022-01-05T19:00:00+01:00
1293;30981.16666666667;2022-01-05T20:00:00+01:00
1293;30464.66666666667;2022-01-05T21:00:00+01:00
1293;28305.0;2022-01-05T22:00:00+01:00
1293;26219.33333333333;2022-01-05T23:00:00+01:00
1293;24639.0;2022-01-06T00:00:00+01:00
1293;22799.33333333333;2022-01-06T01:00:00+01:00
1293;21357.16666666667;2022-01-06T02:00:00+01:00
1293;20570.83333333333;2022-01-06T03:00:00+01:00
1293;20147.66666666667;2022-01-06T04:00:00+01:00
1293;20051.16666666667;2022-01-06T05:00:00+01:00
1293;20528.0;2022-01-06T06:00:00+01:00
1293;21179.83333333333;2022-01-06T07:00:00+01:00
1293;21766.66666666667;2022-01-06T08:00:00+01:00
1293;23140.83333333333;2022-01-06T09:00:00+01:00
1293;24692.66666666667;2022-01-06T10:00:00+01:00
1293;25087.0;2022-01-06T11:00:00+01:00
1293;24880.16666666667;2022-01-06T12:00:00+01:00
1293;25022.66666666667;2022-01-06T13:00:00+01:00
1293;25376.16666666667;2022-01-06T14:00:00+01:00
1293;24417.5;2022-01-06T15:00:00+01:00
1293;23878.83333333333;2022-01-06T16:00:00+01:00
1293;24266.0;2022-01-06T17:00:00+01:00
1293;26388.0;2022-01-06T18:00:00+01:00
1293;27866.83333333333;2022-01-06T19:00:00+01:00
1293;28802.16666666667;2022-01-06T20:00:00+01:00
1293;29331.83333333333;2022-01-06T21:00:00+01:00
1293;28229.5;2022-01-06T22:00:00+01:00
1293;26146.5;2022-01-06T23:00:00+01:00
1293;24301.33333333333;2022-01-07T00:00:00+01:00
1293;22585.16666666667;2022-01-07T01:00:00+01:00
1293;21370.0;2022-01-07T02:00:00+01:00
1293;20722.33333333333;2022-01-07T03:00:00+01:00
1293;20619.33333333333;2022-01-07T04:00:00+01:00
1293;21135.66666666667;2022-01-07T05:00:00+01:00
1293;22896.83333333333;2022-01-07T06:00:00+01:00
1293;25545.0;2022-01-07T07:00:00+01:00
1293;27612.83333333333;2022-01-07T08:00:00+01:00
1293;29485.83333333333;2022-01-07T09:00:00+01:00
1293;30634.16666666667;2022-01-07T10:00:00+01:00
1293;30598.16666666667;2022-01-07T11:00:00+01:00
1293;30219.16666666667;2022-01-07T12:00:00+01:00
1293;30406.0;2022-01-07T13:00:00+01:00
1293;30373.66666666667;2022-01-07T14:00:00+01:00
1293;29590.16666666667;2022-01-07T15:00:00+01:00
1293;29246.0;2022-01-07T16:00:00+01:00
1293;29308.66666666667;2022-01-07T17:00:00+01:00
1293;31107.0;2022-01-07T18:00:00+01:00
1293;32334.0;2022-01-07T19:00:00+01:00
1293;33096.66666666667;2022-01-07T20:00:00+01:00
1293;32748.83333333333;2022-01-07T21:00:00+01:00
1293;30532.5;2022-01-07T22:00:00+01:00
1293;27896.66666666667;2022-01-07T23:00:00+01:00
1293;26043.33333333333;2022-01-08T00:00:00+01:00
1293;24076.83333333333;2022-01-08T01:00:00+01:00
1293;22563.16666666667;2022-01-08T02:00:00+01:00
1293;21893.16666666667;2022-01-08T03:00:00+01:00
1293;21590.16666666667;2022-01-08T04:00:00+01:00
1293;21607.83333333333;2022-01-08T05:00:00+01:00
1293;22320.33333333333;2022-01-08T06:00:00+01:00
1293;23507.5;2022-01-08T07:00:00+01:00
1293;24711.83333333333;2022-01-08T08:00:00+01:00
1293;26699.83333333333;2022-01-08T09:00:00+01:00
1293;28629.0;2022-01-08T10:00:00+01:00
1293;28973.0;2022-01-08T11:00:00+01:00
1293;29034.83333333333;2022-01-08T12:00:00+01:00
1293;29347.0;2022-01-08T13:00:00+01:00
1293;29521.33333333333;2022-01-08T14:00:00+01:00
1293;28516.5;2022-01-08T15:00:00+01:00
1293;27757.33333333333;2022-01-08T16:00:00+01:00
1293;27770.5;2022-01-08T17:00:00+01:00
1293;29803.5;2022-01-08T18:00:00+01:00
1293;31064.5;2022-01-08T19:00:00+01:00
1293;31684.33333333333;2022-01-08T20:00:00+01:00
1293;31729.16666666667;2022-01-08T21:00:00+01:00
1293;29719.33333333333;2022-01-08T22:00:00+01:00
1293;27306.16666666667;2022-01-08T23:00:00+01:00
1293;25242.0;2022-01-09T00:00:00+01:00
1293;23288.66666666667;2022-01-09T01:00:00+01:00
1293;21834.16666666667;2022-01-09T02:00:00+01:00
1293;20922.16666666667;2022-01-09T03:00:00+01:00
